Review,Label
"This was a great solution for someone who doesn't want to mess with having to plug in a picture light. Although the parts are plastic and the curved arm does not match the light display piece or the mounting piece, at a distance it isn't really too obvious. Also, as another reviewer noted, the brass version is tinged in the orange direction, but as yet another reviewer noted, it is probably an option to tape over the light band and lightly spray the entire piece with a gold spray, thereby toning down the orange and creating a common color for all three parts. I might try that at some point, but my picture light is at a distance, so the tones don't particularly bother me. Otherwise, great features, good lighting, well done for the price!",1
Great Value!,1
I loved the light fixture style however I didn’t appreciate that the golds were two different colors. One brass and the other one a darker gold finish. I spray painted the hole thing after covering the lights and it came out amazing. Checkout the photos,1
"where is the quality control? Remote wouldn't turn on, lights are unevenly bright, neck doesn't adjust so with my long painting (much longer than it is wide), the light it too bright at the top and doesn't reach the bottom.",0
"Luxway picture light, remote does not work, very disappointing, the time I have tried new batterys and try to fix it is crazy, please send me a new remote that works. Thank you Terry Todd",0
"I wanted to create a cozy ambience in my classroom, but keep it looking classy. This light did just that!",1
"These lights are great value especially for the price. They were very easy to install, the remote control has several features that allow to choose the level of brightness, white or warm light, and timer. I am very pleased with the lights.",1
Color of the product does not match the description.. Awful... One part is orange gold and other is yellow gold. Very disappointed.,0
This a great product. Did exactly what I needed to do. Also amazing customer service.,1
"The look was what I wanted , the light felt cheap and was defective.",0
I got it for relatively big pictures. More appropriate for small pictures.,0
Good buy for the money. Nice variation in colors of light.,1
Appearance is fine. All works as it should. Light quality is average. The neck where the light is attached does not extend from the wall very far. When there is even a moderately heavy from the light does not extend well enough to cast a good light over the painting. Too bright just by the lamp and poorly lit otherwise.,0
